"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-1.45118957995389,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-5.26138999810229,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-8.45342200342509,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-0.357478172964769,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-1.60572499944941,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.0669322376720946,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.285545257315675,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.52595188148283,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-0.048016811457578,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-1.40574961651617,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.25882133675941,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.85342142920683,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.78558549145567,,
"XTEXVA01","Exports in goods, s.a.","ITA","Italy","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,3.32110778636052,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,1.93072531106929,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.28577553923187,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,7.26070005082112,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,7.29010642764297,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-3.38701796298201,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,-6.07058489225292,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,14.6993344275402,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-5.5826370603379,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-2.03751386989875,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,1.79009150929466,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-3.00659456132498,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-7.92779433614592,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-3.44706670680168,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,1.6067843388022,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-0.932328662462866,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-2.40293421781938,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-2.22680249889677,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,2.30147915072104,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.638208262682081,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-5.16955019889612,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-3.37266994912749,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-2.69565126469891,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.91966202907974,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-3.87625513673584,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.31553518964381,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,5.30160333241888,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,4.20487297630783,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-2.17022647468251,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.71707782627591,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.5548326643774,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,3.34382873213437,,
"XTEXVA01","Exports in goods, s.a.","JPN","Japan","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.35218217351903,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,4.64370063364325,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,10.5427719898773,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.361592910164393,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,6.90024205510786,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,8.89105907522334,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,1.70118987585944,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,2.60842779562999,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-3.69354743159262,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,2.33954921236389,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-2.61641808162063,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-1.53281678345725,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,1.12232529528382,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,3.37045784423319,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-1.91764878361438,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,-0.0759138258776991,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,3.30224829923637,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.333897887565867,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-0.228907836948104,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-0.0256945298330236,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.787655998603372,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-3.41369894409971,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-4.66145893543351,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-2.89371835284927,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-1.40692373395609,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-5.6247278847142,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.32221278141165,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-1.27708597066062,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,6.24653963102884,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,5.68339428100602,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,5.39136077664455,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,4.58618433665069,,
"XTEXVA01","Exports in goods, s.a.","KOR","Korea","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-6.77213378228461,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-15.4727784828387,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.40497776910546,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,-2.88062813890252,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,5.78316341529864,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,7.52370920388254,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,2.94598915897828,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,2.97865970721586,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-10.6790727809009,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,5.58913987664331,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-11.8567196766008,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-6.78182936058566,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,13.8044525142538,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-11.2307694418687,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,3.26375336193295,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,1.0279182466893,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,18.2000931826407,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,-7.06096454728606,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-3.39562026552688,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-1.35016128447847,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,2.49465440028511,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-12.2001593867285,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.17086024716845,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-4.01583503487794,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,10.0607179058107,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-10.3763099668373,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,4.40383808166916,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-3.57859113759779,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-13.2175502145626,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,7.72613526147295,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.831980359978172,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,9.29541109513397,,
"XTEXVA01","Exports in goods, s.a.","LUX","Luxembourg","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-2.85385212154805,,
